,CoC Number,Coc,Year,permanent_housing,homeless,poverty,unemployment_rate,Population,Male,Female,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or More Races,Non Hispanic,Hispanic,Drug Deaths,Suicide Deaths
26,CA-500,San Jose/Santa Clara City & County,2018,218.42819690629068,375.46875363939165,98923.43884657489,2700.0,1931985,50646.25242949609,49353.74757050391,52582.551106763254,2820.6740735564717,1194.6262522742154,38637.25650043866,525.7804796621092,4239.111587305285,75013.21180029865,24986.788199701343,9.05804134090068,8.126357088693753
27,CA-500,San Jose/Santa Clara City & County,2019,170.41100992451666,504.88683221225847,98855.39564640443,2500.0,1922411,50701.5929476059,49298.407052394105,51824.713861916105,2818.1278613158165,1184.0340072960466,39373.006084546956,526.2142174592218,4273.903967465854,75199.4240565623,24800.575943437696,11.235890764253845,8.9470982011651
28,CA-500,San Jose/Santa Clara City & County,2020,207.3823937329093,503.64295620849407,98552.5180836923,7200.0,1907105,50744.76759276495,49255.23240723505,51092.46737856594,2852.071595428673,1186.667750333621,40065.963856211376,515.1787657208176,4287.650653739569,75272.15334236973,24727.84665763028,15.835520330553377,9.123776614292343
29,CA-500,San Jose/Santa Clara City & County,2021,240.7839160586961,122.03607727996912,98590.77765779832,4700.0,1885508,50939.163344838635,49060.836655161365,50506.81301803015,2874.0265222953176,1206.1470966975478,40565.937667726685,515.0336142832595,4332.0420809670395,74992.52190921492,25007.478090785084,17.02458965965671,8.114524043387778
30,CA-501,San Francisco,2007,625.0117307006512,713.6019820191821,94400.67068325856,4200.0,799185,50795.873295920224,49204.12670407978,57482.81061331231,6961.592121974261,540.5506860113741,31735.83087770666,496.0053054048812,2783.2103955905077,85882.1174071085,14117.882592891508,23.273710092156385,14.014277044739327
31,CA-501,San Francisco,2008,647.6477133072855,639.974455477159,98711.1402089849,5300.0,808001,50781.7440819999,49218.255918000104,57750.91862510071,6783.036159608713,547.8953615156418,31593.27773109192,489.603354451294,2835.2687682317223,85785.1661074677,14214.833892532311,21.41086459051412,11.509886745189672
32,CA-501,San Francisco,2009,741.1468336607968,714.1648208516995,98604.41671020583,9100.0,815358,50782.478371463825,49217.521628536175,58021.26182609357,6696.199706141351,560.8579298909191,31358.127350194638,491.80850620218354,2871.744681477339,85590.13341378879,14409.866586211208,21.095028196203387,11.896614738556561
33,CA-501,San Francisco,2010,833.2971120231982,723.1429334293715,98099.06424832501,9100.0,805235,50725.812961433614,49274.18703856638,54575.49659416195,6402.478779486733,866.3309468664428,33763.55970617273,469.1798046532999,3922.954168658839,84877.2097586419,15122.790241358114,21.11184933590815,11.921985507336368
34,CA-501,San Francisco,2011,857.9197591253583,694.9910137870329,97742.90358884582,8200.0,815694,50750.894330471965,49249.105669528035,54434.1382920556,6186.143333161701,856.571214205327,34031.38922193862,472.4811019818706,4019.2768366568835,84794.5430516836,15205.456948316403,23.783428589642686,12.627284251202044
35,CA-501,San Francisco,2012,915.3605166937487,711.12944727328,97796.52409094253,6900.0,828963,50828.685960652045,49171.314039347955,54402.42809389563,6008.229559099743,844.7904188727362,34189.34258826992,467.21023736885724,4087.999102493115,84729.11336211629,15270.886637883717,16.40603983531231,8.80618314689558
36,CA-501,San Francisco,2013,790.4060402884381,834.5887494864206,97896.25995153002,5500.0,839695,50913.36735362244,49086.632646377555,54194.79692031035,5902.857585194624,827.0860252829897,34449.53227064589,461.83435652230867,4163.892842043837,84735.76715354981,15264.232846450199,15.481811848349697,8.574541946778295
